1225387: (0, 0) (0, 0) (4235696867, -2) 
1225407: (550968191, -1) (0, 0) (0, 0) 
1225436: (0, 0) (1785727204, -2) (0, 0) 
1225460: (0, 0) (3967427588, 1) (0, 0) 
1225654: (2544143652, 1) (0, 0) (0, 0) 
1225670: (3510561052, 1) (0, 0) (0, 0) 
1225672: (143855730, 1) (0, 0) (0, 0) 
1225709: (0, 0) (0, 0) (3569377870, 2) 
1225778: (0, 0) (3930370384, 1) (0, 0) 
1225848: (2133533321, 1) (0, 0) (0, 0) 
1225877: (3653483531, -2) (0, 0) (0, 0) 
1225952: (1450892186, 2) (0, 0) (0, 0) 
1226033: (2947519587, -1) (0, 0) (0, 0) 
1226256: (0, 0) (3258622580, 1) (0, 0) 
1226309: (0, 0) (0, 0) (4035145684, 1) 
1226383: (2256361727, -6) (0, 0) (0, 0) 
1226435: (1488563826, -1) (0, 0) (0, 0) 
1226455: (0, 0) (3434397703, 2) (0, 0) 
1226529: (0, 0) (1719567449, -5) (0, 0) 
1226587: (0, 0) (595470493, -1) (0, 0) 
1226601: (0, 0) (4061046504, -2) (0, 0) 
1226642: (0, 0) (3611797241, 2) (0, 0) 
1226658: (0, 0) (3634794441, 1) (0, 0) 
1226678: (2815320702, 1) (0, 0) (0, 0) 
1226687: (0, 0) (644150991, -1) (0, 0) 
1226691: (1169629708, -2) (0, 0) (0, 0) 
1226733: (0, 0) (0, 0) (2150563468, -1) 
1226786: (0, 0) (0, 0) (1738187380, -1) 
1226933: (0, 0) (3783405722, -4) (0, 0) 
1226983: (0, 0) (0, 0) (774441338, 1) 
1227009: (0, 0) (0, 0) (2391246032, 2) 
1227143: (0, 0) (0, 0) (1072901760, 1) 
1227164: (0, 0) (0, 0) (4103353961, 2) 
1227236: (0, 0) (0, 0) (199497855, 1) 
1227253: (0, 0) (2569892613, 2) (0, 0) 
1227306: (1474684523, 8) (0, 0) (0, 0) 
1227437: (1011419063, -5) (0, 0) (0, 0) 
1227505: (0, 0) (3287950703, 1) (0, 0) 
1227525: (1071847799, -1) (0, 0) (0, 0) 
1227534: (2516740873, 2) (0, 0) (0, 0) 
1227809: (0, 0) (1823450574, -1) (0, 0) 
1227965: (1562525591, -9) (0, 0) (0, 0) 
1227996: (3465549943, 1) (0, 0) (0, 0) 
1228044: (0, 0) (425714871, -1) (0, 0) 
1228193: (0, 0) (1695098176, -1) (0, 0) 
1228215: (0, 0) (899670373, -1) (0, 0) 
1228218: (0, 0) (0, 0) (1706902645, 1) 
1228341: (0, 0) (268375667, -5) (0, 0) 
1228452: (481559070, 1) (0, 0) (0, 0) 
1228521: (2373981721, -2) (0, 0) (0, 0) 
1228558: (0, 0) (0, 0) (4103297936, -1) 
1228565: (0, 0) (734416408, -2) (0, 0) 
1228639: (0, 0) (0, 0) (3907990230, -2) 
1228686: (0, 0) (221267090, 1) (0, 0) 
1228723: (4161790180, -6) (0, 0) (0, 0) 
1228726: (1370790852, 1) (0, 0) (0, 0) 
1228839: (0, 0) (2082710644, -1) (0, 0) 
1228842: (0, 0) (2848793105, 2) (0, 0) 
1228876: (423409447, 1) (0, 0) (0, 0) 
1228912: (0, 0) (0, 0) (2148265079, -1) 
1228946: (0, 0) (3561727092, 1) (0, 0) 
1228953: (0, 0) (904768561, -1) (0, 0) 
1228969: (0, 0) (0, 0) (3134256990, -5) 
1228987: (0, 0) (172573908, 1) (0, 0) 
1229084: (1200576330, 1) (0, 0) (0, 0) 
1229102: (0, 0) (0, 0) (2786592845, 2) 
1229103: (0, 0) (1178233243, -4) (0, 0) 
1229109: (3762804470, -2) (0, 0) (0, 0) 
1229112: (2209215902, 1) (0, 0) (0, 0) 
1229135: (0, 0) (2054885184, -1) (0, 0) 
1229156: (0, 0) (3594399026, -1) (0, 0) 
1229160: (0, 0) (1478557130, -1) (0, 0) 
1229166: (0, 0) (0, 0) (2513463422, 1) 
1229185: (0, 0) (0, 0) (2170826788, -1) 
1229261: (0, 0) (0, 0) (1480592759, -1) 
1229262: (14132340, 1) (0, 0) (0, 0) 
1229306: (1966283462, 2) (0, 0) (0, 0) 
1229336: (0, 0) (2690914617, 1) (0, 0) 
1229361: (0, 0) (0, 0) (1639461118, -2) 
1229374: (0, 0) (2910217056, 1) (1746333316, -1) 
1229392: (0, 0) (0, 0) (908659789, -1) 
1229479: (0, 0) (0, 0) (752378494, -1) 
1229539: (0, 0) (0, 0) (2416628266, 3) 
1229557: (937769464, -4) (0, 0) (0, 0) 
1229606: (0, 0) (117110174, 2) (0, 0) 
1229707: (3432268685, -3) (0, 0) (0, 0) 
1229773: (2590829907, -1) (0, 0) (0, 0) 
1229814: (0, 0) (1408814785, -5) (0, 0) 
1229976: (1221586728, 2) (0, 0) (0, 0) 
1229978: (0, 0) (2467283757, -2) (0, 0) 
1229993: (0, 0) (313778199, -1) (0, 0) 
1229996: (352207758, 1) (0, 0) (0, 0) 
1230072: (0, 0) (0, 0) (2072160375, -1) 
1230433: (0, 0) (1454562834, 1) (0, 0) 
1230594: (2738254796, 1) (0, 0) (0, 0) 
1230655: (0, 0) (3971536332, 1) (0, 0) 
1230709: (0, 0) (3682603224, -1) (0, 0) 
1230732: (474445173, 1) (0, 0) (0, 0) 
1230791: (1316197924, -4) (0, 0) (0, 0) 
1230831: (0, 0) (4056114242, 1) (0, 0) 
1230870: (0, 0) (0, 0) (2638969236, 2) 
1230950: (1518211562, 3) (0, 0) (0, 0) 
1230963: (0, 0) (0, 0) (2180052308, 5) 
1231290: (2706760813, 1) (0, 0) (0, 0) 
1231393: (0, 0) (2815614615, 2) (0, 0) 
1231461: (0, 0) (265481990, 1) (0, 0) 
1231578: (0, 0) (2022749140, -1) (0, 0) 
1231613: (1008887914, -1) (0, 0) (0, 0) 
1231618: (0, 0) (0, 0) (3890550277, 4) 
1231635: (0, 0) (2484932994, 1) (0, 0) 
1231646: (345061759, 3) (0, 0) (0, 0) 
1231736: (0, 0) (4266370164, -1) (0, 0) 
1231774: (0, 0) (0, 0) (2644889527, 1) 
1231797: (2106369140, -1) (0, 0) (0, 0) 
1231827: (0, 0) (0, 0) (4273399369, -1) 
1231846: (0, 0) (1596692235, -1) (0, 0) 
1231854: (0, 0) (922292808, -2) (0, 0) 
1231867: (0, 0) (0, 0) (1359968657, 6) 
1231970: (0, 0) (0, 0) (1214115985, -1) 
1232024: (0, 0) (1496464804, 2) (0, 0) 
1232032: (0, 0) (0, 0) (2836014766, 2) 
1232083: (0, 0) (2277675270, 1) (0, 0) 
1232259: (0, 0) (416560224, 1) (0, 0) 
1232270: (0, 0) (0, 0) (502867311, 1) 
1232347: (1163891555, -1) (0, 0) (0, 0) 
1232388: (2505280424, 3) (0, 0) (0, 0) 
1232448: (0, 0) (1464389906, -1) (0, 0) 
1232560: (0, 0) (2538063302, -1) (0, 0) 
1232589: (2744772892, -1) (0, 0) (0, 0) 
1232604: (312307552, 1) (0, 0) (0, 0) 
1232643: (0, 0) (0, 0) (2016462939, -3) 
1232801: (0, 0) (0, 0) (2844370036, -1) 
1232861: (0, 0) (0, 0) (4050412038, 1) 
1232893: (2717036146, -1) (0, 0) (0, 0) 
1232952: (0, 0) (269542007, -1) (0, 0) 
1233033: (0, 0) (897298842, 1) (0, 0) 
1233104: (0, 0) (413010126, -3) (0, 0) 
1233222: (1840171393, 1) (0, 0) (0, 0) 
1233292: (0, 0) (0, 0) (718314710, 2) 
1233317: (3543248282, -1) (0, 0) (0, 0) 
1233434: (0, 0) (1329254522, -1) (0, 0) 
1233513: (0, 0) (2002383745, -3) (0, 0) 
1233565: (160127719, -2) (0, 0) (0, 0) 
1233579: (0, 0) (4144411918, 3) (0, 0) 
1233604: (489768661, 1) (0, 0) (0, 0) 
1233686: (581149998, 6) (0, 0) (0, 0) 
1233754: (0, 0) (0, 0) (2676747890, -2) 
1233818: (0, 0) (0, 0) (3772241431, 1) 
1233925: (0, 0) (788645587, -3) (0, 0) 
1233983: (0, 0) (0, 0) (3209445776, -3) 
1234000: (4104708973, 1) (0, 0) (0, 0) 
1234060: (0, 0) (0, 0) (1111468407, -1) 
1234070: (0, 0) (563549256, -1) (0, 0) 
1234119: (0, 0) (0, 0) (65178581, -1) 
1234221: (0, 0) (0, 0) (2126968226, -3) 
1234228: (564398458, 1) (0, 0) (0, 0) 
1234300: (0, 0) (1725786238, -1) (0, 0) 
1234302: (0, 0) (2626820409, 1) (0, 0) 
1234304: (0, 0) (0, 0) (1873322353, 1) 
1234412: (3559354316, 1) (0, 0) (0, 0) 
1234463: (1749194870, -3) (0, 0) (0, 0) 
1234493: (0, 0) (1659732089, 1) (0, 0) 
1234635: (0, 0) (1168631834, 2) (0, 0) 
1234691: (2244093295, -1) (0, 0) (1699933111, 1) 
1234738: (0, 0) (0, 0) (4172685968, 3) 
1234929: (3116491629, -1) (0, 0) (0, 0) 
1234961: (2604307406, -1) (0, 0) (0, 0) 
1235004: (0, 0) (0, 0) (2829658567, -1) 
1235008: (0, 0) (1582724469, 1) (0, 0) 
1235086: (0, 0) (0, 0) (3385744532, 1) 
1235253: (0, 0) (0, 0) (2247237226, 1) 
1235402: (0, 0) (3428206917, 1) (0, 0) 
1235417: (2113456260, -2) (0, 0) (0, 0) 
1235427: (0, 0) (3650708381, 2) (0, 0) 
1235541: (3878300358, -2) (0, 0) (0, 0) 
1235558: (0, 0) (186576412, 1) (0, 0) 
1235580: (0, 0) (3950444928, -1) (0, 0) 
1235593: (0, 0) (1354635188, 6) (0, 0) 
1235622: (0, 0) (0, 0) (3282500028, 4) 
1235749: (0, 0) (0, 0) (2293373460, -2) 
1235809: (0, 0) (0, 0) (2520615638, 2) 
1235868: (3864238510, 2) (0, 0) (0, 0) 
1235955: (696004644, -1) (0, 0) (0, 0) 
1235990: (0, 0) (0, 0) (2747745483, 3) 
1236040: (111273942, 1) (0, 0) (0, 0) 
1236083: (0, 0) (150543526, 1) (0, 0) 
1236100: (0, 0) (0, 0) (106621674, 2) 
1236204: (0, 0) (861177494, -2) (0, 0) 
1236296: (0, 0) (1753242396, -1) (0, 0) 
1236304: (1979363482, 1) (0, 0) (0, 0) 
1236353: (0, 0) (3096065097, 1) (0, 0) 
1236379: (0, 0) (3813932932, -1) (0, 0) 
1236414: (1003720839, 2) (0, 0) (0, 0) 
1236447: (0, 0) (2635576182, -1) (0, 0) 
1236541: (4022341903, -1) (0, 0) (0, 0) 
1236562: (0, 0) (761938874, 1) (0, 0) 
1236598: (0, 0) (649829523, 1) (0, 0) 
1236677: (0, 0) (1466468644, -1) (0, 0) 
1236704: (0, 0) (0, 0) (2080958867, -1) 
1236706: (0, 0) (909969275, -1) (0, 0) 
1236839: (3388120582, -1) (0, 0) (0, 0) 
1236848: (0, 0) (799026089, 1) (0, 0) 
1236919: (4130170700, -1) (0, 0) (0, 0) 
1236938: (0, 0) (948188013, 1) (0, 0) 
1237113: (0, 0) (0, 0) (840827601, -1) 
1237153: (1430733172, -1) (0, 0) (0, 0) 
1237311: (0, 0) (307753411, -4) (0, 0) 
1237393: (1660721963, -1) (0, 0) (0, 0) 
1237429: (1555142411, -1) (0, 0) (0, 0) 
1237506: (0, 0) (4062191682, -1) (0, 0) 
1237519: (2113010392, -1) (0, 0) (0, 0) 
1237562: (0, 0) (0, 0) (2944930420, -2) 
1237564: (2425983238, 1) (0, 0) (0, 0) 
1237565: (0, 0) (0, 0) (3245995727, -1) 
1237613: (2069488749, -1) (0, 0) (0, 0) 
1237644: (0, 0) (0, 0) (3078741778, -1) 
1237657: (0, 0) (0, 0) (4045936227, 1) 
1237692: (0, 0) (488217969, 1) (0, 0) 
1237931: (0, 0) (337083588, 4) (0, 0) 
1237943: (0, 0) (3164055335, -2) (0, 0) 
1237988: (4121780878, 1) (0, 0) (0, 0) 
1237995: (0, 0) (0, 0) (367050882, 1) 
1238018: (0, 0) (1468662073, 1) (0, 0) 
1238147: (0, 0) (0, 0) (1064060278, -3) 
1238177: (1582151463, -1) (0, 0) (0, 0) 
1238205: (0, 0) (0, 0) (1915005417, 4) 
1238251: (0, 0) (0, 0) (3093678149, 1) 
1238277: (1105700535, -1) (0, 0) (0, 0) 
1238358: (600952635, 2) (0, 0) (0, 0) 
1238380: (0, 0) (0, 0) (3828591493, -1) 
1238436: (1091890705, 1) (0, 0) (0, 0) 
1238467: (0, 0) (229840396, -2) (0, 0) 
1238746: (2323054543, 1) (0, 0) (0, 0) 
1238778: (0, 0) (3311872118, -1) (0, 0) 
1238810: (0, 0) (808646412, -1) (0, 0) 
1239134: (0, 0) (1718147654, 3) (0, 0) 
1239246: (0, 0) (15967635, -4) (0, 0) 
1239259: (0, 0) (0, 0) (1055561962, 2) 
1239301: (0, 0) (3305599832, -5) (0, 0) 
1239334: (963283834, 1) (0, 0) (0, 0) 
1239338: (0, 0) (0, 0) (2486001921, -1) 
1239527: (1723328774, -1) (0, 0) (0, 0) 
1239555: (2848168296, -1) (0, 0) (0, 0) 
1239564: (0, 0) (0, 0) (29943836, 1) 
1239568: (0, 0) (0, 0) (2068489332, 1) 
1239608: (2522132407, 1) (0, 0) (0, 0) 
1239625: (4288861746, -1) (0, 0) (0, 0) 
1239631: (0, 0) (0, 0) (491003336, 4) 
1239642: (1339092764, 1) (0, 0) (0, 0) 
1239643: (0, 0) (0, 0) (3988662646, -1) 
1239688: (0, 0) (3196955776, 1) (0, 0) 
1239711: (0, 0) (3385323218, 1) (0, 0) 
1239732: (0, 0) (52244516, 1) (0, 0) 
1239763: (0, 0) (0, 0) (43439543, 1) 
1239769: (3585141251, -1) (0, 0) (0, 0) 
1239857: (0, 0) (0, 0) (2263434869, 1) 
1239943: (0, 0) (1407037981, -1) (0, 0) 
1239951: (3954817168, -1) (0, 0) (0, 0) 
1239961: (0, 0) (0, 0) (157182504, -3) 
1239970: (0, 0) (1834420894, 1) (0, 0) 
1239986: (1554789660, 5) (0, 0) (0, 0) 
1240000: (644149433, 8) (0, 0) (0, 0) 
1240049: (0, 0) (1927223368, 2) (0, 0) 
1240163: (0, 0) (0, 0) (3354485826, -1) 
1240165: (0, 0) (2743582903, -1) (0, 0) 
1240279: (0, 0) (2995507236, -2) (0, 0) 
1240347: (0, 0) (1442086773, -1) (0, 0) 
1240381: (0, 0) (0, 0) (2991531634, 6) 
1240427: (0, 0) (0, 0) (1038994033, 1) 
1240491: (0, 0) (0, 0) (1003728241, -1) 
1240502: (0, 0) (0, 0) (2167602555, 1) 
1240544: (0, 0) (0, 0) (3023976739, 7) 
1240547: (491999087, -1) (0, 0) (0, 0) 
1240644: (2321919858, 1) (0, 0) (0, 0) 
1240676: (0, 0) (3879215746, 1) (0, 0) 
1240678: (0, 0) (1028598590, -3) (0, 0) 
1240692: (0, 0) (0, 0) (3435366948, 1) 
1240717: (4093037169, -1) (0, 0) (0, 0) 
1240728: (0, 0) (0, 0) (373305730, -1) 
1240736: (0, 0) (0, 0) (3943351719, -1) 
1240782: (0, 0) (0, 0) (1176071791, -3) 
1240792: (1435354847, 2) (0, 0) (0, 0) 
1240805: (882266639, -1) (0, 0) (0, 0) 
1240927: (0, 0) (3992518290, 1) (0, 0) 
1240942: (0, 0) (739367652, 2) (0, 0) 
1240991: (0, 0) (0, 0) (1851462212, -1) 
1241001: (245977467, -1) (0, 0) (0, 0) 
1241086: (0, 0) (3585534492, 1) (0, 0) 
1241092: (0, 0) (3772919844, -1) (0, 0) 
1241109: (0, 0) (0, 0) (3332155014, -3) 
1241133: (0, 0) (2182457807, 1) (0, 0) 
1241182: (2006960010, 1) (0, 0) (0, 0) 
1241208: (0, 0) (1680726545, -2) (0, 0) 
1241294: (0, 0) (3556002531, 2) (0, 0) 
1241335: (0, 0) (4179289006, 2) (0, 0) 
1241492: (4273885711, 1) (0, 0) (0, 0) 
1241504: (0, 0) (0, 0) (1550847684, 1) 
1241522: (0, 0) (0, 0) (64791668, 1) 
1241535: (0, 0) (1878424321, -1) (0, 0) 
1241632: (0, 0) (276244851, -2) (0, 0) 
1241652: (262640552, 1) (0, 0) (0, 0) 
1241862: (611800991, 2) (0, 0) (0, 0) 
1241931: (0, 0) (0, 0) (3223148661, -1) 
1241935: (0, 0) (4014019149, -2) (0, 0) 
1241998: (2817727620, 1) (0, 0) (0, 0) 
1242001: (0, 0) (449357935, 1) (0, 0) 
1242006: (0, 0) (0, 0) (3189836346, -1) 
1242020: (4286799431, 1) (0, 0) (0, 0) 
1242134: (0, 0) (3833401202, 1) (0, 0) 
1242149: (2482117318, -2) (0, 0) (0, 0) 
1242169: (4244538922, -5) (0, 0) (0, 0) 
1242176: (0, 0) (0, 0) (1757065655, -1) 
1242236: (0, 0) (0, 0) (3963710465, 1) 
1242278: (1203458477, 2) (0, 0) (0, 0) 
1242383: (0, 0) (0, 0) (3228699511, 1) 
1242553: (3976721987, -1) (0, 0) (0, 0) 
1242556: (0, 0) (2478630940, 1) (0, 0) 
1242703: (0, 0) (1993256513, -1) (0, 0) 
1242722: (0, 0) (0, 0) (536468247, -1) 
1242723: (0, 0) (2006248055, 1) (0, 0) 
1242726: (0, 0) (0, 0) (3331954950, -1) 
1242737: (0, 0) (1675032428, 1) (0, 0) 
1242758: (0, 0) (0, 0) (2561090316, 1) 
1242764: (3741517160, 1) (0, 0) (0, 0) 
1243183: (0, 0) (3795196799, -1) (0, 0) 
1243314: (0, 0) (0, 0) (4250947862, 2) 
1243319: (0, 0) (0, 0) (2105760660, -1) 
1243399: (525823780, -1) (0, 0) (0, 0) 
1243405: (0, 0) (3768446748, -1) (0, 0) 
1243421: (0, 0) (3099516487, 1) (0, 0) 
1243445: (478474986, -2) (0, 0) (0, 0) 
1243520: (0, 0) (0, 0) (1506556278, 1) 
1243586: (0, 0) (0, 0) (423835506, 2) 
1243684: (1969684957, 1) (0, 0) (0, 0) 
1243685: (0, 0) (0, 0) (1092234252, -1) 
1243689: (2440915969, -1) (0, 0) (0, 0) 
1243735: (1718080972, -1) (0, 0) (0, 0) 
1243759: (0, 0) (0, 0) (3516507508, 1) 
1243785: (0, 0) (0, 0) (325339508, 1) 
1243792: (0, 0) (0, 0) (1491174343, 1) 
1243816: (0, 0) (362414591, -7) (0, 0) 
1243859: (0, 0) (0, 0) (401623779, -2) 
1243863: (0, 0) (286715164, 1) (0, 0) 
1243877: (0, 0) (2402920861, -2) (0, 0) 
1243891: (0, 0) (320350848, 1) (0, 0) 
1243923: (28697314, -6) (0, 0) (0, 0) 
1243934: (0, 0) (0, 0) (2540676238, -2) 
1243952: (0, 0) (0, 0) (3654520934, 1) 
1243975: (0, 0) (0, 0) (1128159065, 1) 
1244052: (2092691401, 1) (0, 0) (0, 0) 
1244060: (0, 0) (0, 0) (490991995, -1) 
1244095: (3848489323, -1) (0, 0) (0, 0) 
1244101: (0, 0) (1958116725, -1) (0, 0) 
1244118: (1484234141, 2) (0, 0) (0, 0) 
1244181: (0, 0) (234459398, 1) (0, 0) 
1244202: (0, 0) (0, 0) (602254146, 1) 
1244420: (0, 0) (0, 0) (1006157613, 2) 
1244691: (0, 0) (0, 0) (1644014449, 1) 
1244714: (674319662, 2) (0, 0) (0, 0) 
1244720: (0, 0) (0, 0) (3242278284, 1) 
1244844: (2673505369, 1) (0, 0) (0, 0) 
1244856: (0, 0) (0, 0) (3908036208, -1) 
1245016: (0, 0) (433324682, 1) (0, 0) 
1245030: (0, 0) (0, 0) (4081338726, -1) 
1245232: (0, 0) (0, 0) (3515772768, -1) 
1245249: (0, 0) (3336141171, -2) (0, 0) 
1245311: (1999750874, -2) (0, 0) (0, 0) 
1245448: (1037061739, 1) (0, 0) (0, 0) 
1245549: (222391297, -1) (0, 0) (0, 0) 
1245592: (4225361261, 1) (0, 0) (0, 0) 
1245839: (0, 0) (1293879761, -1) (0, 0) 
1245902: (0, 0) (0, 0) (3938214270, -1) 
1246016: (1125404020, 1) (0, 0) (0, 0) 
1246027: (255555441, -1) (0, 0) (0, 0) 
1246038: (0, 0) (1533732205, 1) (0, 0) 
1246201: (0, 0) (1196918611, -1) (0, 0) 
1246264: (1190262618, 1) (0, 0) (0, 0) 
1246345: (0, 0) (0, 0) (4001756757, 1) 
1246377: (2038075412, -2) (0, 0) (0, 0) 
1246408: (0, 0) (3698063055, 1) (0, 0) 
1246535: (252716274, -4) (0, 0) (0, 0) 
1246584: (0, 0) (0, 0) (3169374575, 3) 
1246603: (0, 0) (1601182251, 1) (3007787300, 1) 
1246613: (0, 0) (4048808827, -1) (0, 0) 
1246646: (0, 0) (1202291837, -2) (0, 0) 
1246731: (0, 0) (1924533562, 1) (0, 0) 
1246734: (0, 0) (0, 0) (2343917313, -1) 
1246752: (0, 0) (690311460, 1) (0, 0) 
1246785: (0, 0) (1960390692, -1) (0, 0) 
1246875: (1280088825, -5) (0, 0) (0, 0) 
1246911: (0, 0) (2313912361, 2) (0, 0) 
1246926: (0, 0) (0, 0) (4239713463, -1) 
1246942: (3849433739, 1) (0, 0) (0, 0) 
1246949: (0, 0) (2892859790, -1) (0, 0) 
1246990: (0, 0) (0, 0) (3458679135, 1) 
1247014: (0, 0) (703962251, -2) (0, 0) 
1247080: (1897724745, 1) (0, 0) (0, 0) 
1247100: (0, 0) (0, 0) (3620712157, -1) 
1247103: (0, 0) (0, 0) (1698452939, -2) 
1247129: (2310673959, -1) (0, 0) (0, 0) 
1247150: (1732034714, 4) (0, 0) (0, 0) 
1247155: (0, 0) (2127864948, 1) (0, 0) 
1247248: (1438003236, 1) (0, 0) (0, 0) 
1247292: (3340018103, 1) (0, 0) (0, 0) 
1247374: (3169846285, 1) (0, 0) (0, 0) 
1247458: (1338945164, 1) (0, 0) (0, 0) 
1247461: (0, 0) (0, 0) (708837641, -2) 
1247472: (0, 0) (0, 0) (574690098, 3) 
1247490: (0, 0) (174181716, -3) (0, 0) 
1247525: (2064977271, -1) (0, 0) (0, 0) 
1247558: (94577984, 7) (0, 0) (0, 0) 
1247591: (0, 0) (1212648526, 2) (0, 0) 
1247594: (3198259388, 6) (0, 0) (0, 0) 
1247682: (0, 0) (198514807, 1) (0, 0) 
1247796: (818491006, 1) (0, 0) (0, 0) 
1247872: (0, 0) (0, 0) (4327826, 1) 
1247911: (0, 0) (0, 0) (2616648394, -1) 
1248091: (0, 0) (3956183147, -1) (0, 0) 
1248095: (0, 0) (206014477, 1) (0, 0) 
1248123: (1843505095, -4) (0, 0) (0, 0) 
1248125: (0, 0) (3202101890, -1) (3362235587, -5) 
1248179: (0, 0) (3920263370, 2) (0, 0) 
1248199: (1322493044, -1) (0, 0) (0, 0) 
1248310: (0, 0) (0, 0) (4177376951, -1) 
1248401: (0, 0) (43490969, -3) (0, 0) 
1248507: (3123751496, -2) (0, 0) (0, 0) 
1248612: (0, 0) (2113608063, -1) (0, 0) 
1248701: (0, 0) (0, 0) (139580026, -1) 
1248780: (0, 0) (2388366293, 1) (0, 0) 
1248807: (0, 0) (3478707904, 2) (0, 0) 
1248856: (4052726134, 1) (0, 0) (0, 0) 
1248973: (0, 0) (2182230052, 1) (0, 0) 
1249086: (0, 0) (0, 0) (3418640763, 1) 
1249115: (0, 0) (3769330830, 1) (0, 0) 
1249196: (3175634117, 1) (0, 0) (0, 0) 
1249213: (986787019, -3) (0, 0) (0, 0) 
1249288: (0, 0) (0, 0) (2648112847, 1) 
1249336: (0, 0) (0, 0) (4282050999, -1) 
1249384: (1983722112, 3) (0, 0) (0, 0) 
1249512: (0, 0) (0, 0) (2336604890, -2) 
1249560: (3765301032, 2) (0, 0) (0, 0) 
1249598: (0, 0) (241654580, 2) (0, 0) 
1249606: (1200077689, 1) (0, 0) (0, 0) 
1249615: (1351829741, -2) (0, 0) (0, 0) 
1249619: (0, 0) (1125000355, -5) (0, 0) 
1249637: (708781205, -1) (0, 0) (0, 0) 
1249667: (0, 0) (3662249487, -2) (0, 0) 
1249820: (0, 0) (809406407, 1) (0, 0) 
1250068: (305780152, 1) (0, 0) (0, 0) 
1250103: (2230214728, -2) (0, 0) (0, 0) 
1250155: (0, 0) (969093597, -1) (0, 0) 
1250315: (0, 0) (0, 0) (2078315399, -3) 
1250318: (0, 0) (0, 0) (125240283, -3) 
1250400: (1814240119, 1) (0, 0) (0, 0) 
1250402: (0, 0) (2661448487, -1) (0, 0) 
1250425: (0, 0) (0, 0) (4273120372, -1) 
1250483: (1950623271, -1) (0, 0) (0, 0) 
1250578: (0, 0) (0, 0) (331699829, -1) 
1250583: (0, 0) (1619388608, 3) (0, 0) 
1250689: (0, 0) (372642930, -1) (0, 0) 
1250838: (0, 0) (3001655929, 1) (0, 0) 
1250949: (0, 0) (0, 0) (42443359, 1) 
1250965: (0, 0) (0, 0) (3454627657, 1) 
1251186: (4110193364, 1) (0, 0) (0, 0) 
1251316: (2982927928, 2) (0, 0) (0, 0) 
1251335: (0, 0) (0, 0) (1582551608, -2) 
1251374: (0, 0) (0, 0) (2898728013, -2) 
1251425: (3217399346, -1) (0, 0) (0, 0) 
1251676: (0, 0) (643352473, -1) (0, 0) 
1251741: (108405100, -1) (0, 0) (0, 0) 
1251754: (2269690689, 1) (0, 0) (0, 0) 
1251821: (0, 0) (0, 0) (2621948370, 4) 
1251874: (634704758, 1) (0, 0) (0, 0) 
1251908: (0, 0) (0, 0) (1223932949, -1) 
1251942: (0, 0) (0, 0) (788927453, 1) 
1252310: (0, 0) (0, 0) (2335238267, 1) 
1252407: (0, 0) (0, 0) (647302547, -2) 
1252461: (1706529363, -2) (0, 0) (0, 0) 
1252496: (0, 0) (516575648, -3) (0, 0) 
1252544: (0, 0) (0, 0) (1322701914, 1) 
1252578: (2671905170, 1) (0, 0) (0, 0) 
1252600: (0, 0) (0, 0) (3185463597, 1) 
1252648: (284934879, 2) (0, 0) (0, 0) 
1252667: (0, 0) (0, 0) (1445345587, -1) 
1252826: (0, 0) (0, 0) (1270783885, -3) 
1252863: (736114306, -1) (0, 0) (0, 0) 
1252896: (1579169666, 1) (0, 0) (0, 0) 
1252937: (0, 0) (0, 0) (4000082365, -2) 
1252956: (1775874519, 4) (0, 0) (0, 0) 
1252957: (0, 0) (4035684045, 1) (0, 0) 
1253011: (0, 0) (127521019, -2) (0, 0) 
1253101: (2611212667, -1) (0, 0) (0, 0) 
1253104: (0, 0) (777521674, 2) (0, 0) 
1253129: (1059188252, -1) (0, 0) (0, 0) 
1253130: (0, 0) (0, 0) (1484124784, -3) 
1253147: (0, 0) (0, 0) (1678573526, -1) 
1253172: (0, 0) (638101623, 1) (0, 0) 
1253242: (3226992947, 4) (0, 0) (0, 0) 
1253435: (0, 0) (3508897575, -2) (0, 0) 
1253753: (0, 0) (3994171603, 1) (0, 0) 
1253785: (0, 0) (0, 0) (3661882209, 1) 
1253806: (0, 0) (255011714, 1) (0, 0) 
1254076: (0, 0) (0, 0) (2579439314, 1) 
1254184: (3841919614, 3) (0, 0) (0, 0) 
1254185: (0, 0) (2598884929, -1) (0, 0) 
1254232: (2762801918, 2) (0, 0) (0, 0) 
1254270: (0, 0) (0, 0) (519982218, -1) 
1254328: (0, 0) (1779481757, 1) (0, 0) 
1254364: (0, 0) (0, 0) (583834234, 1) 
1254418: (2506591098, 1) (0, 0) (0, 0) 
1254509: (2898067698, -2) (0, 0) (0, 0) 
1254533: (3285626482, -1) (0, 0) (0, 0) 
1254645: (0, 0) (4293432769, -4) (0, 0) 
1254700: (360103300, 1) (0, 0) (0, 0) 
1254943: (3662115974, -1) (0, 0) (0, 0) 
1254954: (0, 0) (3524758611, 2) (0, 0) 
1255102: (0, 0) (0, 0) (3101394047, -1) 
1255125: (0, 0) (1814240119, 1) (0, 0) 
1255176: (0, 0) (0, 0) (2802646479, 1) 
1255178: (2814280832, 2) (0, 0) (0, 0) 
1255203: (2406181765, -1) (0, 0) (0, 0) 
1255211: (0, 0) (0, 0) (2491806066, 1) 
